normalisation_cts,signal_cts,normalised_cts,t (taus),T (temp),f_B (detuning),mw_pulse_duration,N (normalisation during p0 and p1),R (repetitions),P_cl_0,P_cl_1,phi (phase offset between pulses),P_cl
33238,21533,0.647843003,1.02E-06,26.50260925,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004196792
32023,20702,0.64647305,1.04E-06,26.49726868,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004187917
31218,19910,0.637773275,1.12E-06,26.49134827,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004131559
32949,21184,0.64293319,1.22E-06,26.49134827,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004164985
30445,19901,0.653670788,1.32E-06,26.4907074,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004234545
31081,19985,0.642997563,1.34E-06,26.49665833,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004165403
31466,20910,0.664526999,1.42E-06,26.50996399,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004304872
32773,20461,0.624325097,1.73E-06,26.51667786,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.00404444
30918,19923,0.644382119,2.24E-06,26.49992371,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004174372
30712,19886,0.647499561,2.96E-06,26.50209045,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004194567
32215,19837,0.615769267,3.92E-06,26.50257874,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.003989015
32310,20996,0.649829984,5.23E-06,26.49711609,2700000,2.28E-07,32390.5,5000000,0.004583697,0.003714052,225,0.004209664
29774,19936,0.669577718,2.53E-07,26.49226379,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004026171
30755,20578,0.669094682,2.73E-07,26.48616028,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004023266
30294,20624,0.680795074,2.93E-07,26.49528503,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004093621
31414,21497,0.68431294,3.12E-07,26.47886658,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004114774
31347,21205,0.676460505,3.32E-07,26.49119568,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004067557
31335,21114,0.673815429,3.51E-07,26.46672058,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004051652
30833,20732,0.67239666,3.71E-07,26.47932434,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004043121
30925,20440,0.660954118,3.90E-07,26.48997498,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003974317
31765,21054,0.6628052,4.30E-07,26.48152161,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003985448
31406,20435,0.650672078,4.49E-07,26.47102356,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003912491
31238,20669,0.661662281,4.69E-07,26.48945618,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003978575
31015,20340,0.655811906,4.88E-07,26.47660828,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003943397
29700,19405,0.653367221,5.47E-07,26.48698425,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003928697
30175,20384,0.675526321,5.67E-07,26.48652649,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.00406194
30322,20375,0.671954572,6.45E-07,26.49504089,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004040463
30966,20386,0.658335149,6.65E-07,26.49067688,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003958569
30934,20594,0.665740192,6.84E-07,26.50413513,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004003096
31641,20924,0.661294103,7.43E-07,26.52287292,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003976361
30781,20616,0.669764042,8.41E-07,26.52336121,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004027291
30412,20308,0.667762935,9.39E-07,26.50901794,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004015259
30901,20620,0.667292535,1.04E-06,26.49385071,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.00401243
30464,19964,0.655331075,1.06E-06,26.5045929,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003940506
30403,20136,0.662303269,1.13E-06,26.50700378,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.00398243
30832,20532,0.665931702,1.23E-06,26.49510193,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004004247
30982,19917,0.642857373,1.33E-06,26.49766541,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003865501
30475,19920,0.653650761,1.35E-06,26.49906921,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003930402
30181,20046,0.664192915,1.43E-06,26.50706482,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003993792
31168,21414,0.687051058,1.74E-06,26.51167297,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004131238
30751,20286,0.659686089,2.25E-06,26.51585388,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.003966692
30404,20721,0.681522369,2.98E-06,26.51283264,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004097994
30808,20353,0.660640299,3.94E-06,26.50041199,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.00397243
30593,20707,0.676854432,5.25E-06,26.49821472,4200000,2.45E-07,30065,5000000,0.004259803,0.00343254,72,0.004069926
29166,19783,0.678290009,2.53E-07,26.47575378,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.004013238
28351,19248,0.678918064,2.73E-07,26.49339294,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.004016955
29528,19618,0.66438657,2.93E-07,26.50712585,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003930976
29174,19117,0.655275464,3.12E-07,26.52088928,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003877068
29782,19411,0.651769757,3.32E-07,26.51829529,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003856326
28362,18689,0.658945322,3.51E-07,26.51542664,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003898782
28767,19056,0.662425935,3.71E-07,26.51176453,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003919376
28836,19003,0.659002841,3.90E-07,26.51216125,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003899122
30008,19569,0.652126312,4.30E-07,26.5124054,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003858436
28710,18930,0.659352362,4.49E-07,26.50111389,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.00390119
29406,19597,0.666428864,4.69E-07,26.50050354,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.00394306
29182,19353,0.663183033,4.88E-07,26.50984192,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003923855
29798,19901,0.667863846,5.47E-07,26.49256897,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.00395155
30415,20021,0.658260942,5.67E-07,26.49595642,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003894733
28659,18854,0.657873869,6.45E-07,26.48878479,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003892442
29249,19541,0.668091416,6.65E-07,26.50263977,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003952896
28635,18768,0.655421913,6.84E-07,26.49662781,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003877935
29679,19985,0.673371971,7.43E-07,26.50041199,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.00398414
29475,19422,0.658931494,8.41E-07,26.48579407,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.0038987
29444,19509,0.662580013,9.39E-07,26.48735046,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003920287
29803,19875,0.666879416,1.04E-06,26.48103333,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003945725
29955,19814,0.661459088,1.06E-06,26.48771667,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003913655
29533,19492,0.660007656,1.13E-06,26.50724792,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003905067
30013,19572,0.65211761,1.23E-06,26.5131073,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003858384
30461,20023,0.65733254,1.33E-06,26.51875305,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003889239
29709,19646,0.661281288,1.35E-06,26.49125671,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003912603
29266,19764,0.675323129,1.43E-06,26.50663757,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003995684
28927,19011,0.657206297,1.74E-06,26.47761536,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003888492
29926,19662,0.657020867,2.25E-06,26.48542786,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003887395
29061,19193,0.660438597,2.98E-06,26.49589539,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003907617
30493,20065,0.658020079,3.94E-06,26.49653625,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003893307
29816,19828,0.6650123,5.25E-06,26.49134827,-4100000,2.45E-07,29583.5,5000000,0.004193637,0.003338516,165,0.003934678
29983,19085,0.636527598,2.53E-07,26.50340271,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003781292
31449,20071,0.638208091,2.73E-07,26.50752258,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003791275
29783,19621,0.658798873,2.93E-07,26.49464417,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003913595
28406,18786,0.661339402,3.12E-07,26.50938416,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003928687
30544,20289,0.664255083,3.32E-07,26.51719666,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003946007
28718,19188,0.66815263,3.51E-07,26.51741028,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003969161
28287,19224,0.679605722,3.71E-07,26.50556946,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.004037198
30465,20304,0.666469932,3.90E-07,26.50187683,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003959165
29587,19129,0.646534145,4.30E-07,26.50047302,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003840736
29360,19120,0.651226401,4.49E-07,26.50718689,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.00386861
29887,19392,0.648844182,4.69E-07,26.5075531,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003854459
29014,19419,0.669297814,4.88E-07,26.49305725,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003975964
27701,18448,0.665968955,5.47E-07,26.47944641,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003956189
30262,20090,0.663869083,5.67E-07,26.48344421,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003943714
30984,20216,0.652465999,6.45E-07,26.4745636,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003875974
30226,19396,0.641699433,6.65E-07,26.47828674,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003812015
28206,18579,0.658689857,6.84E-07,26.48445129,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003912947
30348,19962,0.657770097,7.43E-07,26.49931335,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003907483
27697,18551,0.66978395,8.41E-07,26.4954071,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003978852
29646,19709,0.664811671,9.39E-07,26.49925232,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003949314
27572,18677,0.677390337,1.04E-06,26.50242615,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.004024037
29132,19266,0.661334813,1.06E-06,26.48661804,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003928659
30502,20306,0.665727079,1.13E-06,26.49250793,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003954752
30119,19745,0.655566454,1.23E-06,26.49983215,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003894393
30149,20418,0.677236617,1.33E-06,26.50483704,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.004023124
30087,20199,0.671353281,1.35E-06,26.48747253,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003988174
28010,18383,0.656301558,1.43E-06,26.50602722,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003898759
30646,19466,0.635189116,1.74E-06,26.50587463,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003773341
30966,20217,0.652877569,2.25E-06,26.50444031,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003878419
30442,20232,0.6646083,2.98E-06,26.49919128,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.003948106
28579,19452,0.680639863,3.94E-06,26.49589539,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.004043341
29781,20058,0.67351687,5.25E-06,26.51078796,3900000,2.45E-07,29702.5,5000000,0.004258713,0.003362612,44,0.004001027
31046,20119,0.648038626,2.53E-07,26.50886536,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.00404726
31232,20076,0.642802477,2.73E-07,26.49925232,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004014559
31482,20693,0.657296419,2.93E-07,26.49855042,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004105079
31685,21043,0.664131522,3.12E-07,26.5004425,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004147767
30462,20587,0.675825834,3.32E-07,26.49671936,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004220803
31298,20953,0.669467926,3.51E-07,26.49339294,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004181095
31546,21249,0.673587978,3.71E-07,26.50291443,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004206826
31802,21858,0.687315464,3.90E-07,26.50465393,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.00429256
31205,21171,0.678449214,4.30E-07,26.5091095,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004237187
31322,20823,0.664804518,4.49E-07,26.50059509,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.00415197
30959,20654,0.667140603,4.69E-07,26.49983215,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.00416656
31018,20706,0.66754812,4.88E-07,26.51023865,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004169105
31239,20540,0.657511652,5.47E-07,26.49845886,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004106423
31628,21045,0.665391624,5.67E-07,26.49931335,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004155637
32249,21587,0.669385314,6.45E-07,26.49238586,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004180579
31827,21464,0.674396157,6.65E-07,26.4995575,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004211874
31694,21349,0.673597753,6.84E-07,26.49415588,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004206887
31279,21225,0.678570509,7.43E-07,26.50086975,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004237944
30966,20868,0.673900604,8.41E-07,26.52235413,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004208779
31022,20957,0.675553024,9.39E-07,26.50968933,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004219099
31492,20970,0.665883601,1.04E-06,26.50178528,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004158709
31827,21486,0.675087392,1.06E-06,26.51914978,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004216191
31315,21275,0.679387093,1.13E-06,26.50169373,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004243044
31700,21510,0.678549111,1.23E-06,26.50086975,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004237811
32298,21482,0.665118814,1.33E-06,26.50270081,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004153933
32132,21237,0.660930097,1.35E-06,26.50239563,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004127773
32178,22070,0.685872555,1.43E-06,26.51252747,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004283548
32208,22041,0.684333324,1.74E-06,26.51393127,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004273935
31790,20973,0.659735978,2.25E-06,26.50822449,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004120315
30700,20861,0.679511607,2.98E-06,26.50047302,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004243822
32399,22070,0.681194067,3.94E-06,26.50218201,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004254329
30596,20626,0.674140632,5.25E-06,26.49925232,4500000,2.45E-07,31227,5000000,0.004455469,0.003534773,288,0.004210278
32941,21529,0.653562605,2.53E-07,26.48548889,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.004066728
32211,21119,0.655645788,2.73E-07,26.49809265,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.00407969
31218,20217,0.647607386,2.93E-07,26.48591614,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.004029672
30115,19504,0.647650898,3.12E-07,26.48731995,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.004029943
32359,20872,0.645013928,3.32E-07,26.48213196,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.004013535
31464,20113,0.639238715,3.51E-07,26.47911072,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.003977599
30014,18814,0.626841009,3.71E-07,26.46479797,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.003900455
32715,20621,0.630322695,3.90E-07,26.48945618,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.00392212
32501,20005,0.615519702,4.30E-07,26.49403381,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.00383001
32534,20065,0.616739571,4.49E-07,26.5037384,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.0038376
31343,19246,0.614044785,4.69E-07,26.50297546,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.003820832
30235,18486,0.611410797,4.88E-07,26.49949646,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.003804443
29426,18422,0.626045227,5.47E-07,26.50471497,-900000,2.45E-07,31112,5000000,0.00439397,0.003548379,284,0.003895504
